scenario_id,task_id,check_item,axis,measured_value,limit_value,status,notes
manual_review_limited_capacity,TASK-7B1-036,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-036,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,x_position_limit,x,380.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,y_position_limit,y,145.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,x_velocity_limit,x,274.566,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,y_velocity_limit,y,119.22,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-037,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,x_position_limit,x,230.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,y_position_limit,y,35.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,x_velocity_limit,x,267.753,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,y_velocity_limit,y,49.261,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-038,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,x_position_limit,x,380.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,y_position_limit,y,35.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,x_velocity_limit,x,295.26,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,y_velocity_limit,y,55.556,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-039,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,x_position_limit,x,255.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,y_position_limit,y,145.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,x_velocity_limit,x,270.88,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,y_velocity_limit,y,154.494,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-040,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,x_position_limit,x,405.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,y_position_limit,y,145.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,x_velocity_limit,x,279.503,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,y_velocity_limit,y,113.872,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-041,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,x_position_limit,x,255.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,y_position_limit,y,35.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,x_velocity_limit,x,274.194,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,y_velocity_limit,y,22.288,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-042,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,x_position_limit,x,405.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,y_position_limit,y,35.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,x_velocity_limit,x,298.233,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,y_velocity_limit,y,24.917,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-043,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,x_position_limit,x,280.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,y_position_limit,y,145.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,x_velocity_limit,x,263.158,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,y_velocity_limit,y,146.147,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-045,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,x_position_limit,x,430.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,y_position_limit,y,145.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,x_velocity_limit,x,283.641,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,y_velocity_limit,y,108.839,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-046,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,x_position_limit,x,280.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,y_position_limit,y,40.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,x_velocity_limit,x,279.72,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,y_velocity_limit,y,64.935,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-047,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,x_position_limit,x,430.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,y_position_limit,y,40.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,x_velocity_limit,x,300.91,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,y_velocity_limit,y,72.993,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-048,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,x_position_limit,x,305.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,y_position_limit,y,145.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,x_velocity_limit,x,267.261,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,y_velocity_limit,y,138.539,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-049,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,x_position_limit,x,455.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,y_position_limit,y,145.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,x_velocity_limit,x,287.429,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,y_velocity_limit,y,104.232,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-050,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,x_position_limit,x,305.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,y_position_limit,y,65.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,x_velocity_limit,x,284.515,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,y_velocity_limit,y,91.938,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-051,z_acceleration_limit,z,0.0,300.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-052,x_position_limit,x,455.0,520.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-052,y_position_limit,y,65.0,360.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-052,z_position_limit,z,190.0,230.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-052,x_velocity_limit,x,303.131,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-052,y_velocity_limit,y,101.404,350.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-052,z_velocity_limit,z,90.461,120.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-052,x_acceleration_limit,x,0.0,800.0,PASS,Concept-level Cartesian constraint check.
manual_review_limited_capacity,TASK-7B1-052,y_acceleration_limit,y,0.0,800.0,PASS,Concept-level Cartesian constraint check.
