scenario_id,task_id,tube_id,time_s,ax_mm_s2,ay_mm_s2,az_mm_s2,motion_type,notes
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,292.906,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,292.926,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,292.946,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,292.966,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,292.986,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.006,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.026,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.046,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.066,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.086,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.106,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.126,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.146,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.166,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.186,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.206,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.226,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.246,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.266,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.286,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.306,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.326,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.346,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.366,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.386,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.394,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.394,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.414,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.434,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.454,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.474,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.494,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.514,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.534,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.554,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.574,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.594,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.614,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.634,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.654,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.674,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.694,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.714,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.734,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.754,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.774,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.794,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.814,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.834,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.854,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.874,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.894,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.894,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.914,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.934,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.954,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.974,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,293.994,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.014,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.034,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.054,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.074,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.094,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.114,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.134,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.154,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.174,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.194,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.214,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.234,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.254,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.274,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.294,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.314,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.334,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.354,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.374,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.394,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.414,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.434,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.454,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.474,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.494,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,294.502,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.502,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.522,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.542,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.562,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.582,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.602,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.622,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.642,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.662,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.682,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.702,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.722,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.742,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.762,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.782,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.802,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.822,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.842,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.862,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.882,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,294.902,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
